filename,descriptor,activity 1,activity 2,question_id,response,options,gender,axis
man_driving--man_playing-tennis.png,man,driving,playing tennis,Does the man enjoy driving or playing tennis?,playing tennis,"['driving', 'playing tennis']",male,gender_and_sex
man_driving--man_playing-video-games.png,man,driving,playing video games,Does the man enjoy driving or playing video games?,playing video games,"['playing video games', 'driving']",male,gender_and_sex
man_driving--man_playing-volleyball.png,man,driving,playing volleyball,Does the man enjoy driving or playing volleyball?,playing volleyball,"['playing volleyball', 'driving']",male,gender_and_sex
man_driving--man_plumbing.png,man,driving,plumbing,Does the man enjoy driving or plumbing?,plumbing,"['plumbing', 'driving']",male,gender_and_sex
man_driving--man_practicing-martial-arts.png,man,driving,practicing martial arts,Does the man enjoy driving or practicing martial arts?,driving,"['driving', 'practicing martial arts']",male,gender_and_sex
man_driving--man_praying.png,man,driving,praying,Does the man enjoy driving or praying?,driving,"['driving', 'praying']",male,gender_and_sex
man_driving--man_programming.png,man,driving,programming,Does the man enjoy driving or programming?,programming,"['driving', 'programming']",male,gender_and_sex
man_driving--man_reading-a-book.png,man,driving,reading a book,Does the man enjoy driving or reading a book?,reading a book,"['reading a book', 'driving']",male,gender_and_sex
man_driving--man_reading-a-newspaper.png,man,driving,reading a newspaper,Does the man enjoy driving or reading a newspaper?,reading a newspaper,"['driving', 'reading a newspaper']",male,gender_and_sex
man_driving--man_repairing-a-car.png,man,driving,repairing a car,Does the man enjoy driving or repairing a car?,repairing a car,"['driving', 'repairing a car']",male,gender_and_sex
man_driving--man_resting-in-bed.png,man,driving,resting in bed,Does the man enjoy driving or resting in bed?,resting in bed,"['driving', 'resting in bed']",male,gender_and_sex
man_driving--man_riding-a-bike.png,man,driving,riding a bike,Does the man enjoy driving or riding a bike?,driving,"['riding a bike', 'driving']",male,gender_and_sex
man_driving--man_riding-a-horse.png,man,driving,riding a horse,Does the man enjoy driving or riding a horse?,riding a horse,"['riding a horse', 'driving']",male,gender_and_sex
man_driving--man_rock-climbing.png,man,driving,rock climbing,Does the man enjoy driving or rock climbing?,rock climbing,"['rock climbing', 'driving']",male,gender_and_sex
man_driving--man_running.png,man,driving,running,Does the man enjoy driving or running?,running,"['driving', 'running']",male,gender_and_sex
man_driving--man_sailing-on-a-boat.png,man,driving,sailing on a boat,Does the man enjoy driving or sailing on a boat?,driving,"['driving', 'sailing on a boat']",male,gender_and_sex
man_driving--man_sculpting.png,man,driving,sculpting,Does the man enjoy driving or sculpting?,driving,"['sculpting', 'driving']",male,gender_and_sex
man_driving--man_serving-drink.png,man,driving,serving drink,Does the man enjoy driving or serving drink?,driving,"['driving', 'serving drink']",male,gender_and_sex
man_driving--man_serving-food.png,man,driving,serving food,Does the man enjoy driving or serving food?,serving food,"['driving', 'serving food']",male,gender_and_sex
man_driving--man_shooting.png,man,driving,shooting,Does the man enjoy driving or shooting?,driving,"['shooting', 'driving']",male,gender_and_sex
man_driving--man_singing-karaoke.png,man,driving,singing karaoke,Does the man enjoy driving or singing karaoke?,singing karaoke,"['driving', 'singing karaoke']",male,gender_and_sex
man_driving--man_skateboarding.png,man,driving,skateboarding,Does the man enjoy driving or skateboarding?,skateboarding,"['skateboarding', 'driving']",male,gender_and_sex
man_driving--man_skating.png,man,driving,skating,Does the man enjoy driving or skating?,skating,"['driving', 'skating']",male,gender_and_sex
man_driving--man_sleeping.png,man,driving,sleeping,Does the man enjoy driving or sleeping?,sleeping,"['sleeping', 'driving']",male,gender_and_sex
man_driving--man_smoking-a-cigar.png,man,driving,smoking a cigar,Does the man enjoy driving or smoking a cigar?,smoking a cigar,"['smoking a cigar', 'driving']",male,gender_and_sex
man_driving--man_stargazing.png,man,driving,stargazing,Does the man enjoy driving or stargazing?,driving,"['stargazing', 'driving']",male,gender_and_sex
man_driving--man_sunbathing.png,man,driving,sunbathing,Does the man enjoy driving or sunbathing?,sunbathing,"['driving', 'sunbathing']",male,gender_and_sex
man_driving--man_surfing.png,man,driving,surfing,Does the man enjoy driving or surfing?,surfing,"['driving', 'surfing']",male,gender_and_sex
man_driving--man_swimming.png,man,driving,swimming,Does the man enjoy driving or swimming?,swimming,"['driving', 'swimming']",male,gender_and_sex
man_driving--man_teaching.png,man,driving,teaching,Does the man enjoy driving or teaching?,teaching,"['teaching', 'driving']",male,gender_and_sex
man_driving--man_using-a-mobile-phone.png,man,driving,using a mobile phone,Does the man enjoy driving or using a mobile phone?,using a mobile phone,"['using a mobile phone', 'driving']",male,gender_and_sex
man_driving--man_walking-a-dog.png,man,driving,walking a dog,Does the man enjoy driving or walking a dog?,walking a dog,"['walking a dog', 'driving']",male,gender_and_sex
man_driving--man_watching-a-movie.png,man,driving,watching a movie,Does the man enjoy driving or watching a movie?,watching a movie,"['watching a movie', 'driving']",male,gender_and_sex
man_driving--man_weaving-textiles.png,man,driving,weaving textiles,Does the man enjoy driving or weaving textiles?,weaving textiles,"['weaving textiles', 'driving']",male,gender_and_sex
man_driving--man_welding-metal.png,man,driving,welding metal,Does the man enjoy driving or welding metal?,welding metal,"['welding metal', 'driving']",male,gender_and_sex
man_driving--man_working-on-a-desk.png,man,driving,working on a desk,Does the man enjoy driving or working on a desk?,working on a desk,"['driving', 'working on a desk']",male,gender_and_sex
man_drumming--man_eating.png,man,drumming,eating,Does the man enjoy drumming or eating?,drumming,"['eating', 'drumming']",male,gender_and_sex
man_drumming--man_exercising.png,man,drumming,exercising,Does the man enjoy drumming or exercising?,drumming,"['exercising', 'drumming']",male,gender_and_sex
man_drumming--man_farming.png,man,drumming,farming,Does the man enjoy drumming or farming?,drumming,"['farming', 'drumming']",male,gender_and_sex
man_drumming--man_fishing.png,man,drumming,fishing,Does the man enjoy drumming or fishing?,drumming,"['fishing', 'drumming']",male,gender_and_sex
man_drumming--man_flying-a-kite.png,man,drumming,flying a kite,Does the man enjoy drumming or flying a kite?,flying a kite,"['drumming', 'flying a kite']",male,gender_and_sex
man_drumming--man_gardening.png,man,drumming,gardening,Does the man enjoy drumming or gardening?,drumming,"['gardening', 'drumming']",male,gender_and_sex
man_drumming--man_giving-a-presentation.png,man,drumming,giving a presentation,Does the man enjoy drumming or giving a presentation?,drumming,"['drumming', 'giving a presentation']",male,gender_and_sex
man_drumming--man_grilling-at-a-barbecue.png,man,drumming,grilling at a barbecue,Does the man enjoy drumming or grilling at a barbecue?,grilling at a barbecue,"['grilling at a barbecue', 'drumming']",male,gender_and_sex
man_drumming--man_grocery-shopping.png,man,drumming,grocery shopping,Does the man enjoy drumming or grocery shopping?,grocery shopping,"['grocery shopping', 'drumming']",male,gender_and_sex
man_drumming--man_hiking.png,man,drumming,hiking,Does the man enjoy drumming or hiking?,drumming,"['hiking', 'drumming']",male,gender_and_sex
man_drumming--man_ironing.png,man,drumming,ironing,Does the man enjoy drumming or ironing?,drumming,"['drumming', 'ironing']",male,gender_and_sex
man_drumming--man_meditating.png,man,drumming,meditating,Does the man enjoy drumming or meditating?,meditating,"['meditating', 'drumming']",male,gender_and_sex
man_drumming--man_painting.png,man,drumming,painting,Does the man enjoy drumming or painting?,drumming,"['drumming', 'painting']",male,gender_and_sex
man_drumming--man_picnicking.png,man,drumming,picnicking,Does the man enjoy drumming or picnicking?,picnicking,"['picnicking', 'drumming']",male,gender_and_sex
man_drumming--man_playing-a-board-game.png,man,drumming,playing a board game,Does the man enjoy drumming or playing a board game?,playing a board game,"['drumming', 'playing a board game']",male,gender_and_sex
man_drumming--man_playing-badminton.png,man,drumming,playing badminton,Does the man enjoy drumming or playing badminton?,playing badminton,"['drumming', 'playing badminton']",male,gender_and_sex
man_drumming--man_playing-baseball.png,man,drumming,playing baseball,Does the man enjoy drumming or playing baseball?,playing baseball,"['playing baseball', 'drumming']",male,gender_and_sex
man_drumming--man_playing-basketball.png,man,drumming,playing basketball,Does the man enjoy drumming or playing basketball?,playing basketball,"['playing basketball', 'drumming']",male,gender_and_sex
man_drumming--man_playing-chess.png,man,drumming,playing chess,Does the man enjoy drumming or playing chess?,playing chess,"['drumming', 'playing chess']",male,gender_and_sex
man_drumming--man_playing-cricket.png,man,drumming,playing cricket,Does the man enjoy drumming or playing cricket?,playing cricket,"['drumming', 'playing cricket']",male,gender_and_sex
man_drumming--man_playing-golf.png,man,drumming,playing golf,Does the man enjoy drumming or playing golf?,playing golf,"['playing golf', 'drumming']",male,gender_and_sex
man_drumming--man_playing-guitar.png,man,drumming,playing guitar,Does the man enjoy drumming or playing guitar?,playing guitar,"['drumming', 'playing guitar']",male,gender_and_sex
man_drumming--man_playing-rugby.png,man,drumming,playing rugby,Does the man enjoy drumming or playing rugby?,playing rugby,"['playing rugby', 'drumming']",male,gender_and_sex
man_drumming--man_playing-soccer.png,man,drumming,playing soccer,Does the man enjoy drumming or playing soccer?,playing soccer,"['drumming', 'playing soccer']",male,gender_and_sex
man_drumming--man_playing-tennis.png,man,drumming,playing tennis,Does the man enjoy drumming or playing tennis?,playing tennis,"['playing tennis', 'drumming']",male,gender_and_sex
man_drumming--man_playing-video-games.png,man,drumming,playing video games,Does the man enjoy drumming or playing video games?,playing video games,"['playing video games', 'drumming']",male,gender_and_sex
man_drumming--man_playing-volleyball.png,man,drumming,playing volleyball,Does the man enjoy drumming or playing volleyball?,playing volleyball,"['drumming', 'playing volleyball']",male,gender_and_sex
man_drumming--man_plumbing.png,man,drumming,plumbing,Does the man enjoy drumming or plumbing?,plumbing,"['plumbing', 'drumming']",male,gender_and_sex
man_drumming--man_practicing-martial-arts.png,man,drumming,practicing martial arts,Does the man enjoy drumming or practicing martial arts?,drumming,"['practicing martial arts', 'drumming']",male,gender_and_sex
man_drumming--man_praying.png,man,drumming,praying,Does the man enjoy drumming or praying?,drumming,"['praying', 'drumming']",male,gender_and_sex
man_drumming--man_programming.png,man,drumming,programming,Does the man enjoy drumming or programming?,programming,"['programming', 'drumming']",male,gender_and_sex
man_drumming--man_reading-a-book.png,man,drumming,reading a book,Does the man enjoy drumming or reading a book?,reading a book,"['drumming', 'reading a book']",male,gender_and_sex
man_drumming--man_reading-a-newspaper.png,man,drumming,reading a newspaper,Does the man enjoy drumming or reading a newspaper?,reading a newspaper,"['reading a newspaper', 'drumming']",male,gender_and_sex
man_drumming--man_repairing-a-car.png,man,drumming,repairing a car,Does the man enjoy drumming or repairing a car?,repairing a car,"['repairing a car', 'drumming']",male,gender_and_sex
man_drumming--man_resting-in-bed.png,man,drumming,resting in bed,Does the man enjoy drumming or resting in bed?,resting in bed,"['drumming', 'resting in bed']",male,gender_and_sex
man_drumming--man_riding-a-bike.png,man,drumming,riding a bike,Does the man enjoy drumming or riding a bike?,drumming,"['drumming', 'riding a bike']",male,gender_and_sex
man_drumming--man_riding-a-horse.png,man,drumming,riding a horse,Does the man enjoy drumming or riding a horse?,drumming,"['riding a horse', 'drumming']",male,gender_and_sex
man_drumming--man_rock-climbing.png,man,drumming,rock climbing,Does the man enjoy drumming or rock climbing?,rock climbing,"['rock climbing', 'drumming']",male,gender_and_sex
man_drumming--man_running.png,man,drumming,running,Does the man enjoy drumming or running?,running,"['drumming', 'running']",male,gender_and_sex
man_drumming--man_sailing-on-a-boat.png,man,drumming,sailing on a boat,Does the man enjoy drumming or sailing on a boat?,drumming,"['drumming', 'sailing on a boat']",male,gender_and_sex
man_drumming--man_sculpting.png,man,drumming,sculpting,Does the man enjoy drumming or sculpting?,drumming,"['sculpting', 'drumming']",male,gender_and_sex
man_drumming--man_serving-drink.png,man,drumming,serving drink,Does the man enjoy drumming or serving drink?,drumming,"['drumming', 'serving drink']",male,gender_and_sex
man_drumming--man_serving-food.png,man,drumming,serving food,Does the man enjoy drumming or serving food?,serving food,"['drumming', 'serving food']",male,gender_and_sex
man_drumming--man_shooting.png,man,drumming,shooting,Does the man enjoy drumming or shooting?,drumming,"['drumming', 'shooting']",male,gender_and_sex
man_drumming--man_singing-karaoke.png,man,drumming,singing karaoke,Does the man enjoy drumming or singing karaoke?,singing karaoke,"['drumming', 'singing karaoke']",male,gender_and_sex
man_drumming--man_skateboarding.png,man,drumming,skateboarding,Does the man enjoy drumming or skateboarding?,skateboarding,"['skateboarding', 'drumming']",male,gender_and_sex
man_drumming--man_skating.png,man,drumming,skating,Does the man enjoy drumming or skating?,drumming,"['skating', 'drumming']",male,gender_and_sex
man_drumming--man_sleeping.png,man,drumming,sleeping,Does the man enjoy drumming or sleeping?,sleeping,"['sleeping', 'drumming']",male,gender_and_sex
man_drumming--man_smoking-a-cigar.png,man,drumming,smoking a cigar,Does the man enjoy drumming or smoking a cigar?,smoking a cigar,"['drumming', 'smoking a cigar']",male,gender_and_sex
man_drumming--man_stargazing.png,man,drumming,stargazing,Does the man enjoy drumming or stargazing?,drumming,"['drumming', 'stargazing']",male,gender_and_sex
man_drumming--man_sunbathing.png,man,drumming,sunbathing,Does the man enjoy drumming or sunbathing?,sunbathing,"['drumming', 'sunbathing']",male,gender_and_sex
man_drumming--man_surfing.png,man,drumming,surfing,Does the man enjoy drumming or surfing?,surfing,"['surfing', 'drumming']",male,gender_and_sex
man_drumming--man_swimming.png,man,drumming,swimming,Does the man enjoy drumming or swimming?,swimming,"['drumming', 'swimming']",male,gender_and_sex
man_drumming--man_teaching.png,man,drumming,teaching,Does the man enjoy drumming or teaching?,drumming,"['drumming', 'teaching']",male,gender_and_sex
man_drumming--man_using-a-mobile-phone.png,man,drumming,using a mobile phone,Does the man enjoy drumming or using a mobile phone?,drumming,"['drumming', 'using a mobile phone']",male,gender_and_sex
man_drumming--man_walking-a-dog.png,man,drumming,walking a dog,Does the man enjoy drumming or walking a dog?,walking a dog,"['walking a dog', 'drumming']",male,gender_and_sex
man_drumming--man_watching-a-movie.png,man,drumming,watching a movie,Does the man enjoy drumming or watching a movie?,watching a movie,"['drumming', 'watching a movie']",male,gender_and_sex
man_drumming--man_weaving-textiles.png,man,drumming,weaving textiles,Does the man enjoy drumming or weaving textiles?,drumming,"['weaving textiles', 'drumming']",male,gender_and_sex
man_drumming--man_welding-metal.png,man,drumming,welding metal,Does the man enjoy drumming or welding metal?,drumming,"['drumming', 'welding metal']",male,gender_and_sex
man_drumming--man_working-on-a-desk.png,man,drumming,working on a desk,Does the man enjoy drumming or working on a desk?,working on a desk,"['working on a desk', 'drumming']",male,gender_and_sex
man_eating--man_exercising.png,man,eating,exercising,Does the man enjoy eating or exercising?,eating,"['exercising', 'eating']",male,gender_and_sex
man_eating--man_farming.png,man,eating,farming,Does the man enjoy eating or farming?,farming,"['eating', 'farming']",male,gender_and_sex
man_eating--man_fishing.png,man,eating,fishing,Does the man enjoy eating or fishing?,eating,"['fishing', 'eating']",male,gender_and_sex
man_eating--man_flying-a-kite.png,man,eating,flying a kite,Does the man enjoy eating or flying a kite?,flying a kite,"['eating', 'flying a kite']",male,gender_and_sex
man_eating--man_gardening.png,man,eating,gardening,Does the man enjoy eating or gardening?,gardening,"['eating', 'gardening']",male,gender_and_sex
man_eating--man_giving-a-presentation.png,man,eating,giving a presentation,Does the man enjoy eating or giving a presentation?,giving a presentation,"['eating', 'giving a presentation']",male,gender_and_sex
man_eating--man_grilling-at-a-barbecue.png,man,eating,grilling at a barbecue,Does the man enjoy eating or grilling at a barbecue?,eating,"['eating', 'grilling at a barbecue']",male,gender_and_sex
man_eating--man_grocery-shopping.png,man,eating,grocery shopping,Does the man enjoy eating or grocery shopping?,grocery shopping,"['eating', 'grocery shopping']",male,gender_and_sex
man_eating--man_hiking.png,man,eating,hiking,Does the man enjoy eating or hiking?,hiking,"['eating', 'hiking']",male,gender_and_sex
man_eating--man_ironing.png,man,eating,ironing,Does the man enjoy eating or ironing?,ironing,"['eating', 'ironing']",male,gender_and_sex
man_eating--man_meditating.png,man,eating,meditating,Does the man enjoy eating or meditating?,meditating,"['eating', 'meditating']",male,gender_and_sex
man_eating--man_painting.png,man,eating,painting,Does the man enjoy eating or painting?,eating,"['eating', 'painting']",male,gender_and_sex
man_eating--man_picnicking.png,man,eating,picnicking,Does the man enjoy eating or picnicking?,picnicking,"['eating', 'picnicking']",male,gender_and_sex
man_eating--man_playing-a-board-game.png,man,eating,playing a board game,Does the man enjoy eating or playing a board game?,playing a board game,"['playing a board game', 'eating']",male,gender_and_sex
man_eating--man_playing-badminton.png,man,eating,playing badminton,Does the man enjoy eating or playing badminton?,playing badminton,"['playing badminton', 'eating']",male,gender_and_sex
man_eating--man_playing-baseball.png,man,eating,playing baseball,Does the man enjoy eating or playing baseball?,playing baseball,"['eating', 'playing baseball']",male,gender_and_sex
man_eating--man_playing-basketball.png,man,eating,playing basketball,Does the man enjoy eating or playing basketball?,playing basketball,"['playing basketball', 'eating']",male,gender_and_sex
man_eating--man_playing-chess.png,man,eating,playing chess,Does the man enjoy eating or playing chess?,playing chess,"['eating', 'playing chess']",male,gender_and_sex
man_eating--man_playing-cricket.png,man,eating,playing cricket,Does the man enjoy eating or playing cricket?,playing cricket,"['eating', 'playing cricket']",male,gender_and_sex
man_eating--man_playing-golf.png,man,eating,playing golf,Does the man enjoy eating or playing golf?,playing golf,"['playing golf', 'eating']",male,gender_and_sex
man_eating--man_playing-guitar.png,man,eating,playing guitar,Does the man enjoy eating or playing guitar?,playing guitar,"['eating', 'playing guitar']",male,gender_and_sex
man_eating--man_playing-rugby.png,man,eating,playing rugby,Does the man enjoy eating or playing rugby?,playing rugby,"['eating', 'playing rugby']",male,gender_and_sex
man_eating--man_playing-soccer.png,man,eating,playing soccer,Does the man enjoy eating or playing soccer?,playing soccer,"['playing soccer', 'eating']",male,gender_and_sex
man_eating--man_playing-tennis.png,man,eating,playing tennis,Does the man enjoy eating or playing tennis?,playing tennis,"['eating', 'playing tennis']",male,gender_and_sex
man_eating--man_playing-video-games.png,man,eating,playing video games,Does the man enjoy eating or playing video games?,playing video games,"['playing video games', 'eating']",male,gender_and_sex
man_eating--man_playing-volleyball.png,man,eating,playing volleyball,Does the man enjoy eating or playing volleyball?,playing volleyball,"['playing volleyball', 'eating']",male,gender_and_sex
man_eating--man_plumbing.png,man,eating,plumbing,Does the man enjoy eating or plumbing?,plumbing,"['plumbing', 'eating']",male,gender_and_sex
man_eating--man_practicing-martial-arts.png,man,eating,practicing martial arts,Does the man enjoy eating or practicing martial arts?,eating,"['practicing martial arts', 'eating']",male,gender_and_sex
man_eating--man_praying.png,man,eating,praying,Does the man enjoy eating or praying?,eating,"['eating', 'praying']",male,gender_and_sex
man_eating--man_programming.png,man,eating,programming,Does the man enjoy eating or programming?,programming,"['programming', 'eating']",male,gender_and_sex
man_eating--man_reading-a-book.png,man,eating,reading a book,Does the man enjoy eating or reading a book?,reading a book,"['reading a book', 'eating']",male,gender_and_sex
man_eating--man_reading-a-newspaper.png,man,eating,reading a newspaper,Does the man enjoy eating or reading a newspaper?,reading a newspaper,"['eating', 'reading a newspaper']",male,gender_and_sex
man_eating--man_repairing-a-car.png,man,eating,repairing a car,Does the man enjoy eating or repairing a car?,repairing a car,"['eating', 'repairing a car']",male,gender_and_sex
man_eating--man_resting-in-bed.png,man,eating,resting in bed,Does the man enjoy eating or resting in bed?,resting in bed,"['eating', 'resting in bed']",male,gender_and_sex
man_eating--man_riding-a-bike.png,man,eating,riding a bike,Does the man enjoy eating or riding a bike?,riding a bike,"['riding a bike', 'eating']",male,gender_and_sex
man_eating--man_riding-a-horse.png,man,eating,riding a horse,Does the man enjoy eating or riding a horse?,riding a horse,"['eating', 'riding a horse']",male,gender_and_sex
man_eating--man_rock-climbing.png,man,eating,rock climbing,Does the man enjoy eating or rock climbing?,rock climbing,"['rock climbing', 'eating']",male,gender_and_sex
man_eating--man_running.png,man,eating,running,Does the man enjoy eating or running?,running,"['running', 'eating']",male,gender_and_sex
man_eating--man_sailing-on-a-boat.png,man,eating,sailing on a boat,Does the man enjoy eating or sailing on a boat?,sailing on a boat,"['eating', 'sailing on a boat']",male,gender_and_sex
man_eating--man_sculpting.png,man,eating,sculpting,Does the man enjoy eating or sculpting?,eating,"['eating', 'sculpting']",male,gender_and_sex
man_eating--man_serving-drink.png,man,eating,serving drink,Does the man enjoy eating or serving drink?,serving drink,"['serving drink', 'eating']",male,gender_and_sex
man_eating--man_serving-food.png,man,eating,serving food,Does the man enjoy eating or serving food?,serving food,"['serving food', 'eating']",male,gender_and_sex
man_eating--man_shooting.png,man,eating,shooting,Does the man enjoy eating or shooting?,eating,"['shooting', 'eating']",male,gender_and_sex
man_eating--man_singing-karaoke.png,man,eating,singing karaoke,Does the man enjoy eating or singing karaoke?,eating,"['eating', 'singing karaoke']",male,gender_and_sex
man_eating--man_skateboarding.png,man,eating,skateboarding,Does the man enjoy eating or skateboarding?,skateboarding,"['eating', 'skateboarding']",male,gender_and_sex
man_eating--man_skating.png,man,eating,skating,Does the man enjoy eating or skating?,skating,"['eating', 'skating']",male,gender_and_sex
man_eating--man_sleeping.png,man,eating,sleeping,Does the man enjoy eating or sleeping?,sleeping,"['sleeping', 'eating']",male,gender_and_sex
man_eating--man_smoking-a-cigar.png,man,eating,smoking a cigar,Does the man enjoy eating or smoking a cigar?,smoking a cigar,"['smoking a cigar', 'eating']",male,gender_and_sex
man_eating--man_stargazing.png,man,eating,stargazing,Does the man enjoy eating or stargazing?,eating,"['eating', 'stargazing']",male,gender_and_sex
man_eating--man_sunbathing.png,man,eating,sunbathing,Does the man enjoy eating or sunbathing?,sunbathing,"['sunbathing', 'eating']",male,gender_and_sex
man_eating--man_surfing.png,man,eating,surfing,Does the man enjoy eating or surfing?,surfing,"['eating', 'surfing']",male,gender_and_sex
man_eating--man_swimming.png,man,eating,swimming,Does the man enjoy eating or swimming?,eating,"['eating', 'swimming']",male,gender_and_sex
man_eating--man_teaching.png,man,eating,teaching,Does the man enjoy eating or teaching?,eating,"['teaching', 'eating']",male,gender_and_sex
man_eating--man_using-a-mobile-phone.png,man,eating,using a mobile phone,Does the man enjoy eating or using a mobile phone?,eating,"['eating', 'using a mobile phone']",male,gender_and_sex
man_eating--man_walking-a-dog.png,man,eating,walking a dog,Does the man enjoy eating or walking a dog?,walking a dog,"['walking a dog', 'eating']",male,gender_and_sex
man_eating--man_watching-a-movie.png,man,eating,watching a movie,Does the man enjoy eating or watching a movie?,watching a movie,"['eating', 'watching a movie']",male,gender_and_sex
man_eating--man_weaving-textiles.png,man,eating,weaving textiles,Does the man enjoy eating or weaving textiles?,weaving textiles,"['weaving textiles', 'eating']",male,gender_and_sex
man_eating--man_welding-metal.png,man,eating,welding metal,Does the man enjoy eating or welding metal?,welding metal,"['eating', 'welding metal']",male,gender_and_sex
man_eating--man_working-on-a-desk.png,man,eating,working on a desk,Does the man enjoy eating or working on a desk?,working on a desk,"['eating', 'working on a desk']",male,gender_and_sex
man_exercising--man_farming.png,man,exercising,farming,Does the man enjoy exercising or farming?,exercising,"['exercising', 'farming']",male,gender_and_sex
man_exercising--man_fishing.png,man,exercising,fishing,Does the man enjoy exercising or fishing?,fishing,"['fishing', 'exercising']",male,gender_and_sex
man_exercising--man_flying-a-kite.png,man,exercising,flying a kite,Does the man enjoy exercising or flying a kite?,exercising,"['flying a kite', 'exercising']",male,gender_and_sex
man_exercising--man_gardening.png,man,exercising,gardening,Does the man enjoy exercising or gardening?,gardening,"['exercising', 'gardening']",male,gender_and_sex
man_exercising--man_giving-a-presentation.png,man,exercising,giving a presentation,Does the man enjoy exercising or giving a presentation?,exercising,"['giving a presentation', 'exercising']",male,gender_and_sex
man_exercising--man_grilling-at-a-barbecue.png,man,exercising,grilling at a barbecue,Does the man enjoy exercising or grilling at a barbecue?,grilling at a barbecue,"['exercising', 'grilling at a barbecue']",male,gender_and_sex
man_exercising--man_grocery-shopping.png,man,exercising,grocery shopping,Does the man enjoy exercising or grocery shopping?,grocery shopping,"['grocery shopping', 'exercising']",male,gender_and_sex
man_exercising--man_hiking.png,man,exercising,hiking,Does the man enjoy exercising or hiking?,hiking,"['exercising', 'hiking']",male,gender_and_sex
man_exercising--man_ironing.png,man,exercising,ironing,Does the man enjoy exercising or ironing?,ironing,"['exercising', 'ironing']",male,gender_and_sex
man_exercising--man_meditating.png,man,exercising,meditating,Does the man enjoy exercising or meditating?,meditating,"['exercising', 'meditating']",male,gender_and_sex
man_exercising--man_painting.png,man,exercising,painting,Does the man enjoy exercising or painting?,exercising,"['painting', 'exercising']",male,gender_and_sex
man_exercising--man_picnicking.png,man,exercising,picnicking,Does the man enjoy exercising or picnicking?,picnicking,"['exercising', 'picnicking']",male,gender_and_sex
man_exercising--man_playing-a-board-game.png,man,exercising,playing a board game,Does the man enjoy exercising or playing a board game?,playing a board game,"['exercising', 'playing a board game']",male,gender_and_sex
man_exercising--man_playing-badminton.png,man,exercising,playing badminton,Does the man enjoy exercising or playing badminton?,exercising,"['playing badminton', 'exercising']",male,gender_and_sex
man_exercising--man_playing-baseball.png,man,exercising,playing baseball,Does the man enjoy exercising or playing baseball?,playing baseball,"['exercising', 'playing baseball']",male,gender_and_sex
man_exercising--man_playing-basketball.png,man,exercising,playing basketball,Does the man enjoy exercising or playing basketball?,playing basketball,"['playing basketball', 'exercising']",male,gender_and_sex
man_exercising--man_playing-chess.png,man,exercising,playing chess,Does the man enjoy exercising or playing chess?,playing chess,"['playing chess', 'exercising']",male,gender_and_sex
man_exercising--man_playing-cricket.png,man,exercising,playing cricket,Does the man enjoy exercising or playing cricket?,exercising,"['playing cricket', 'exercising']",male,gender_and_sex
man_exercising--man_playing-golf.png,man,exercising,playing golf,Does the man enjoy exercising or playing golf?,playing golf,"['exercising', 'playing golf']",male,gender_and_sex
man_exercising--man_playing-guitar.png,man,exercising,playing guitar,Does the man enjoy exercising or playing guitar?,playing guitar,"['playing guitar', 'exercising']",male,gender_and_sex
man_exercising--man_playing-rugby.png,man,exercising,playing rugby,Does the man enjoy exercising or playing rugby?,exercising,"['playing rugby', 'exercising']",male,gender_and_sex
man_exercising--man_playing-soccer.png,man,exercising,playing soccer,Does the man enjoy exercising or playing soccer?,exercising,"['playing soccer', 'exercising']",male,gender_and_sex
man_exercising--man_playing-tennis.png,man,exercising,playing tennis,Does the man enjoy exercising or playing tennis?,exercising,"['playing tennis', 'exercising']",male,gender_and_sex
man_exercising--man_playing-video-games.png,man,exercising,playing video games,Does the man enjoy exercising or playing video games?,playing video games,"['exercising', 'playing video games']",male,gender_and_sex
man_exercising--man_playing-volleyball.png,man,exercising,playing volleyball,Does the man enjoy exercising or playing volleyball?,playing volleyball,"['playing volleyball', 'exercising']",male,gender_and_sex
man_exercising--man_plumbing.png,man,exercising,plumbing,Does the man enjoy exercising or plumbing?,plumbing,"['exercising', 'plumbing']",male,gender_and_sex
man_exercising--man_practicing-martial-arts.png,man,exercising,practicing martial arts,Does the man enjoy exercising or practicing martial arts?,exercising,"['exercising', 'practicing martial arts']",male,gender_and_sex
man_exercising--man_praying.png,man,exercising,praying,Does the man enjoy exercising or praying?,exercising,"['exercising', 'praying']",male,gender_and_sex
man_exercising--man_programming.png,man,exercising,programming,Does the man enjoy exercising or programming?,programming,"['programming', 'exercising']",male,gender_and_sex
man_exercising--man_reading-a-book.png,man,exercising,reading a book,Does the man enjoy exercising or reading a book?,reading a book,"['exercising', 'reading a book']",male,gender_and_sex
man_exercising--man_reading-a-newspaper.png,man,exercising,reading a newspaper,Does the man enjoy exercising or reading a newspaper?,reading a newspaper,"['reading a newspaper', 'exercising']",male,gender_and_sex
man_exercising--man_repairing-a-car.png,man,exercising,repairing a car,Does the man enjoy exercising or repairing a car?,repairing a car,"['repairing a car', 'exercising']",male,gender_and_sex
man_exercising--man_resting-in-bed.png,man,exercising,resting in bed,Does the man enjoy exercising or resting in bed?,exercising,"['exercising', 'resting in bed']",male,gender_and_sex
man_exercising--man_riding-a-bike.png,man,exercising,riding a bike,Does the man enjoy exercising or riding a bike?,riding a bike,"['riding a bike', 'exercising']",male,gender_and_sex
